id,name,satno,cospar id,vimpel id,object class,mass(kg),shape,length(m),height(m),depth(m),re-entry epoch,max cross section (m2),min cross section (m2),avg cross section (m2)
43339,,,,62205,Unknown,,,,,,,,,
43340,,,,70400,Unknown,,,,,,,,,
43341,,,,70401,Unknown,,,,,,,,,
43342,,,,70402,Unknown,,,,,,,,,
43343,,,,70403,Unknown,,,,,,,,,
43345,,,,127800,Unknown,,,,,,,,,
43346,,,,127801,Unknown,,,,,,,,,
43347,,,,29500,Unknown,,,,,,,,,
43348,,,,136000,Unknown,,,,,,,,,
43349,,,,136002,Unknown,,,,,,,,,
43350,,,,136003,Unknown,,,,,,,,,
43354,,,,45900,Unknown,,,,,,,,,
43355,,,,144205,Unknown,,,,,,,,,
43356,,,,144206,Unknown,,,,,,,,,
43357,,,,144204,Unknown,,,,,,,,,
43358,,,,144208,Unknown,,,,,,,,,
43359,,,,152400,Unknown,,,,,,,,,
43360,,,,144210,Unknown,,,,,,,,,
43361,,,,144211,Unknown,,,,,,,,,
43362,,,,144212,Unknown,,,,,,,,,
43363,,,,54100,Unknown,,,,,,,,,
43364,,,,144214,Unknown,,,,,,,,,
43365,,,,144215,Unknown,,,,,,,,,
43366,,,,54102,Unknown,,,,,,,,,
43367,,,,54101,Unknown,,,,,,,,,
43368,,,,144218,Unknown,,,,,,,,,
43369,,,,144219,Unknown,,,,,,,,,
43370,,,,62300,Unknown,,,,,,,,,
43371,,,,62301,Unknown,,,,,,,,,
43373,,,,144217,Unknown,,,,,,,,,
43374,,,,70500,Unknown,,,,,,,,,
43375,,,,70501,Unknown,,,,,,,,,
43376,,,,70502,Unknown,,,,,,,,,
43378,,,,78701,Unknown,,,,,,,,,
43379,,,,145904,Unknown,,,,,,,,,
43380,,,,145905,Unknown,,,,,,,,,
43381,,,,111500,Unknown,,,,,,,,,
43382,,,,111501,Unknown,,,,,,,,,
43383,,,,136100,Unknown,,,,,,,,,
43385,,,,144301,Unknown,,,,,,,,,
43386,,,,144303,Unknown,,,,,,,,,
43387,,,,46000,Unknown,,,,,,,,,
43388,,,,144305,Unknown,,,,,,,,,
43389,,,,144306,Unknown,,,,,,,,,
43390,,,,144307,Unknown,,,,,,,,,
43391,,,,152500,Unknown,,,,,,,,,
43392,,,,144308,Unknown,,,,,,,,,
43393,,,,144304,Unknown,,,,,,,,,
43394,,,,152501,Unknown,,,,,,,,,
43395,,,,160700,Unknown,,,,,,,,,
43396,,,,62401,Unknown,,,,,,,,,
43397,,,,62402,Unknown,,,,,,,,,
43398,,,,62403,Unknown,,,,,,,,,
43399,,,,70600,Unknown,,,,,,,,,
43400,,,,70601,Unknown,,,,,,,,,
43401,,,,70602,Unknown,,,,,,,,,
43403,,,,87000,Unknown,,,,,,,,,
43404,,,,87001,Unknown,,,,,,,,,
43405,,,,128000,Unknown,,,,,,,,,
43406,,,,128001,Unknown,,,,,,,,,
43407,,,,128002,Unknown,,,,,,,,,
43408,,,,136200,Unknown,,,,,,,,,
43409,,,,136201,Unknown,,,,,,,,,
43410,,,,136202,Unknown,,,,,,,,,
43411,,,,136203,Unknown,,,,,,,,,
43417,,,,144403,Unknown,,,,,,,,,
43418,,,,144404,Unknown,,,,,,,,,
43419,,,,144405,Unknown,,,,,,,,,
43420,,,,144406,Unknown,,,,,,,,,
43421,,,,144407,Unknown,,,,,,,,,
43422,,,,152600,Unknown,,,,,,,,,
43423,,,,144408,Unknown,,,,,,,,,
43424,,,,144410,Unknown,,,,,,,,,
43425,,,,144411,Unknown,,,,,,,,,
43426,,,,54300,Unknown,,,,,,,,,
43427,,,,54301,Unknown,,,,,,,,,
43428,,,,144409,Unknown,,,,,,,,,
43429,,,,144412,Unknown,,,,,,,,,
43430,,,,62500,Unknown,,,,,,,,,
43431,,,,70700,Unknown,,,,,,,,,
43432,,,,70701,Unknown,,,,,,,,,
43433,,,,70702,Unknown,,,,,,,,,
43434,,,,70703,Unknown,,,,,,,,,
43435,,,,70704,Unknown,,,,,,,,,
43438,,,,70707,Unknown,,,,,,,,,
43440,,,,70708,Unknown,,,,,,,,,
43441,,,,119900,Unknown,,,,,,,,,
43442,,,,128100,Unknown,,,,,,,,,
43443,,,,29800,Unknown,,,,,,,,,
43444,,,,136300,Unknown,,,,,,,,,
43445,,,,136301,Unknown,,,,,,,,,
43446,,,,136302,Unknown,,,,,,,,,
43448,,,,45001,Unknown,,,,,,,,,
43452,,,,144504,Unknown,,,,,,,,,
43453,,,,144505,Unknown,,,,,,,,,
43454,,,,144506,Unknown,,,,,,,,,
43455,,,,144507,Unknown,,,,,,,,,
43456,,,,152700,Unknown,,,,,,,,,
43457,,,,144509,Unknown,,,,,,,,,
43458,,,,144510,Unknown,,,,,,,,,
43460,,,,54400,Unknown,,,,,,,,,
43461,,,,62600,Unknown,,,,,,,,,
43462,,,,62601,Unknown,,,,,,,,,
43463,,,,62602,Unknown,,,,,,,,,
43464,,,,70800,Unknown,,,,,,,,,
43465,,,,70801,Unknown,,,,,,,,,
43466,,,,70802,Unknown,,,,,,,,,
43467,,,,79000,Unknown,,,,,,,,,
43468,,,,79001,Unknown,,,,,,,,,
43469,,,,111800,Unknown,,,,,,,,,
43470,,,,111801,Unknown,,,,,,,,,
43471,,,,13500,Unknown,,,,,,,,,
43472,,,,120000,Unknown,,,,,,,,,
43473,,,,128200,Unknown,,,,,,,,,
43474,,,,136400,Unknown,,,,,,,,,
43478,,,,144603,Unknown,,,,,,,,,
43479,,,,144604,Unknown,,,,,,,,,
43483,,,,144608,Unknown,,,,,,,,,
43484,,,,144609,Unknown,,,,,,,,,
43486,,,,144611,Unknown,,,,,,,,,
43488,,,,144613,Unknown,,,,,,,,,
43489,,,,54500,Unknown,,,,,,,,,
43490,,,,144610,Unknown,,,,,,,,,
43491,,,,152800,Unknown,,,,,,,,,
43492,,,,62700,Unknown,,,,,,,,,
43493,,,,62701,Unknown,,,,,,,,,
43494,,,,62702,Unknown,,,,,,,,,
43496,,,,62704,Unknown,,,,,,,,,
43497,,,,70900,Unknown,,,,,,,,,
43499,,,,87300,Unknown,,,,,,,,,
43500,,,,13600,Unknown,,,,,,,,,
43501,,,,120100,Unknown,,,,,,,,,
43502,,,,136500,Unknown,,,,,,,,,
43504,,,,136503,Unknown,,,,,,,,,
43506,,,,136504,Unknown,,,,,,,,,
43507,,,,38201,Unknown,,,,,,,,,
43512,,,,144704,Unknown,,,,,,,,,
43513,,,,46400,Unknown,,,,,,,,,
43514,,,,144706,Unknown,,,,,,,,,
43515,,,,144707,Unknown,,,,,,,,,
43516,,,,152900,Unknown,,,,,,,,,
43518,,,,144710,Unknown,,,,,,,,,
43519,,,,144711,Unknown,,,,,,,,,
43520,,,,54600,Unknown,,,,,,,,,
43521,,,,144713,Unknown,,,,,,,,,
43522,,,,144714,Unknown,,,,,,,,,
43525,,,,62800,Unknown,,,,,,,,,
43526,,,,62801,Unknown,,,,,,,,,
43527,,,,62802,Unknown,,,,,,,,,
43528,,,,62803,Unknown,,,,,,,,,
43529,,,,62804,Unknown,,,,,,,,,
43530,,,,62805,Unknown,,,,,,,,,
43533,,,,71001,Unknown,,,,,,,,,
43534,,,,71002,Unknown,,,,,,,,,
43535,,,,71003,Unknown,,,,,,,,,
43538,,,,87400,Unknown,,,,,,,,,
43539,,,,95600,Unknown,,,,,,,,,
43540,,,,112000,Unknown,,,,,,,,,
43541,,,,13700,Unknown,,,,,,,,,
43542,,,,325000,Unknown,,,,,,,,,
43543,,,,128400,Unknown,,,,,,,,,
43544,,,,136600,Unknown,,,,,,,,,
43545,,,,136601,Unknown,,,,,,,,,
43546,,,,136602,Unknown,,,,,,,,,
43547,,,,38300,Unknown,,,,,,,,,
43550,,,,144802,Unknown,,,,,,,,,
43552,,,,144804,Unknown,,,,,,,,,
43553,,,,46501,Unknown,,,,,,,,,
43554,,,,144806,Unknown,,,,,,,,,
43556,,,,153000,Unknown,,,,,,,,,
43558,,,,46500,Unknown,,,,,,,,,
43559,,,,54700,Unknown,,,,,,,,,
43560,,,,62900,Unknown,,,,,,,,,
43562,,,,62902,Unknown,,,,,,,,,
43564,,,,62904,Unknown,,,,,,,,,
43565,,,,62905,Unknown,,,,,,,,,
43566,,,,62906,Unknown,,,,,,,,,
43567,,,,71100,Unknown,,,,,,,,,
43568,,,,71101,Unknown,,,,,,,,,
43569,,,,71102,Unknown,,,,,,,,,
43570,,,,71103,Unknown,,,,,,,,,
43571,,,,87500,Unknown,,,,,,,,,
43572,,,,128500,Unknown,,,,,,,,,
43573,,,,136700,Unknown,,,,,,,,,
43575,,,,38400,Unknown,,,,,,,,,
43577,Himawari 2 AKM (Star 27),,,144901,Payload,,,,,,,,,
43578,,,,144902,Unknown,,,,,,,,,
43579,,,,144903,Unknown,,,,,,,,,
43581,,,,46601,Unknown,,,,,,,,,
43582,,,,144906,Unknown,,,,,,,,,
43584,,,,46600,Unknown,,,,,,,,,
43586,,,,144908,Unknown,,,,,,,,,
43587,,,,54800,Unknown,,,,,,,,,
43588,,,,161300,Unknown,,,,,,,,,
43589,,,,63000,Unknown,,,,,,,,,
43591,,,,71200,Unknown,,,,,,,,,
43592,,,,71201,Unknown,,,,,,,,,
43593,,,,71202,Unknown,,,,,,,,,
43594,,,,79400,Unknown,,,,,,,,,
43596,,,,120400,Unknown,,,,,,,,,
43597,,,,128600,Unknown,,,,,,,,,
43599,,,,128602,Unknown,,,,,,,,,
43600,,,,136800,Unknown,,,,,,,,,
43601,,,,136801,Unknown,,,,,,,,,
43603,,,,136803,Unknown,,,,,,,,,
43607,,,,145002,Unknown,,,,,,,,,
43608,,,,145003,Unknown,,,,,,,,,
43609,,,,46700,Unknown,,,,,,,,,
43610,,,,145005,Unknown,,,,,,,,,
43611,,,,145004,Unknown,,,,,,,,,
43612,,,,46701,Unknown,,,,,,,,,
43613,,,,145008,Unknown,,,,,,,,,
43615,,,,153200,Unknown,,,,,,,,,
43616,,,,145009,Unknown,,,,,,,,,
43617,,,,54900,Unknown,,,,,,,,,
43618,,,,145006,Unknown,,,,,,,,,
43619,,,,145007,Unknown,,,,,,,,,
43620,,,,153202,Unknown,,,,,,,,,
43621,,,,153203,Unknown,,,,,,,,,
43624,,,,63103,Unknown,,,,,,,,,
43625,,,,63104,Unknown,,,,,,,,,
43626,,,,63105,Unknown,,,,,,,,,
43627,,,,71300,Unknown,,,,,,,,,
43629,,,,79500,Unknown,,,,,,,,,
43630,,,,79501,Unknown,,,,,,,,,
43631,,,,87700,Unknown,,,,,,,,,
43632,,,,95900,Unknown,,,,,,,,,
43633,,,,128700,Unknown,,,,,,,,,
43634,,,,128701,Unknown,,,,,,,,,
43635,,,,128702,Unknown,,,,,,,,,
43636,,,,136900,Unknown,,,,,,,,,
43637,,,,136901,Unknown,,,,,,,,,
43638,,,,136902,Unknown,,,,,,,,,
43639,,,,136903,Unknown,,,,,,,,,
43640,,,,38600,Unknown,,,,,,,,,
43641,,,,38601,Unknown,,,,,,,,,
43642,,,,145100,Unknown,,,,,,,,,
43643,,,,145101,Unknown,,,,,,,,,
43644,,,,145102,Unknown,,,,,,,,,
43645,,,,145103,Unknown,,,,,,,,,
43646,,,,46801,Unknown,,,,,,,,,
43647,,,,63200,Unknown,,,,,,,,,
43648,,,,63201,Unknown,,,,,,,,,
43649,,,,63202,Unknown,,,,,,,,,
43650,,,,71400,Unknown,,,,,,,,,
43651,,,,71401,Unknown,,,,,,,,,
43652,,,,71402,Unknown,,,,,,,,,
43653,,,,177900,Unknown,,,,,,,,,
43655,,,,14100,Unknown,,,,,,,,,
43658,,,,128801,Unknown,,,,,,,,,
43659,,,,137000,Unknown,,,,,,,,,
43660,,,,137001,Unknown,,,,,,,,,
43661,,,,137002,Unknown,,,,,,,,,
43663,,,,145201,Unknown,,,,,,,,,
43664,,,,145202,Unknown,,,,,,,,,
43667,,,,46900,Unknown,,,,,,,,,
43668,,,,145206,Unknown,,,,,,,,,
43669,,,,145207,Unknown,,,,,,,,,
43670,,,,145208,Unknown,,,,,,,,,
43672,,,,46901,Unknown,,,,,,,,,
43673,,,,63300,Unknown,,,,,,,,,
43674,,,,169800,Unknown,,,,,,,,,
43675,,,,71500,Unknown,,,,,,,,,
43676,,,,71502,Unknown,,,,,,,,,
43677,,,,71503,Unknown,,,,,,,,,
43679,,,,178000,Unknown,,,,,,,,,
43681,,,,14200,Unknown,,,,,,,,,
43682,,,,128900,Unknown,,,,,,,,,
43683,,,,137100,Unknown,,,,,,,,,
43684,,,,137101,Unknown,,,,,,,,,
43685,,,,137102,Unknown,,,,,,,,,
43686,,,,137103,Unknown,,,,,,,,,
43687,,,,137104,Unknown,,,,,,,,,
43688,,,,137105,Unknown,,,,,,,,,
43691,,,,145302,Unknown,,,,,,,,,
43694,,,,47000,Unknown,,,,,,,,,
43695,,,,55200,Unknown,,,,,,,,,
43696,,,,161700,Unknown,,,,,,,,,
43697,,,,63400,Unknown,,,,,,,,,
43698,,,,63401,Unknown,,,,,,,,,
43699,,,,71601,Unknown,,,,,,,,,
43700,,,,71602,Unknown,,,,,,,,,
43701,,,,88000,Unknown,,,,,,,,,
43703,,,,112600,Unknown,,,,,,,,,
43704,,,,120800,Unknown,,,,,,,,,
43705,,,,30700,Unknown,,,,,,,,,
43706,,,,137200,Unknown,,,,,,,,,
43709,,,,145402,Unknown,,,,,,,,,
43710,,,,145403,Unknown,,,,,,,,,
43711,,,,47100,Unknown,,,,,,,,,
43712,,,,145405,Unknown,,,,,,,,,
43713,,,,145406,Unknown,,,,,,,,,
43714,,,,47102,Unknown,,,,,,,,,
43715,,,,47101,Unknown,,,,,,,,,
43717,,,,145410,Unknown,,,,,,,,,
43719,,,,145404,Unknown,,,,,,,,,
43720,,,,153600,Unknown,,,,,,,,,
43724,,,,63502,Unknown,,,,,,,,,
43732,,,,71707,Unknown,,,,,,,,,
43733,,,,71708,Unknown,,,,,,,,,
43734,,,,71709,Unknown,,,,,,,,,
43735,,,,79901,Unknown,,,,,,,,,
43736,,,,71711,Unknown,,,,,,,,,
43737,,,,79900,Unknown,,,,,,,,,
43738,,,,71710,Unknown,,,,,,,,,
43739,,,,88100,Unknown,,,,,,,,,
43740,,,,96300,Unknown,,,,,,,,,
43741,,,,96301,Unknown,,,,,,,,,
43744,,,,14400,Unknown,,,,,,,,,
43745,,,,120900,Unknown,,,,,,,,,
43746,,,,22600,Unknown,,,,,,,,,
43747,,,,137300,Unknown,,,,,,,,,
43748,,,,39000,Unknown,,,,,,,,,
43750,,,,145501,Unknown,,,,,,,,,
43751,,,,145502,Unknown,,,,,,,,,
43752,,,,145503,Unknown,,,,,,,,,
43753,,,,47200,Unknown,,,,,,,,,
43755,,,,145506,Unknown,,,,,,,,,
43756,,,,145507,Unknown,,,,,,,,,
43757,,,,145505,Unknown,,,,,,,,,
43758,,,,145509,Unknown,,,,,,,,,
43759,,,,153700,Unknown,,,,,,,,,
43760,,,,145508,Unknown,,,,,,,,,
43761,,,,63600,Unknown,,,,,,,,,
43762,,,,63601,Unknown,,,,,,,,,
43763,,,,63602,Unknown,,,,,,,,,
43764,,,,63603,Unknown,,,,,,,,,
43765,,,,63604,Unknown,,,,,,,,,
43766,,,,71800,Unknown,,,,,,,,,
43767,,,,71801,Unknown,,,,,,,,,
43768,,,,96400,Unknown,,,,,,,,,
43770,,,,96402,Unknown,,,,,,,,,
43771,,,,112800,Unknown,,,,,,,,,
43772,,,,14500,Unknown,,,,,,,,,
43773,,,,137400,Unknown,,,,,,,,,
43780,,,,145603,Unknown,,,,,,,,,
43781,,,,47300,Unknown,,,,,,,,,
43783,,,,47302,Unknown,,,,,,,,,
43784,,,,47303,Unknown,,,,,,,,,
43785,,,,47304,Unknown,,,,,,,,,
43786,,,,47305,Unknown,,,,,,,,,
43787,,,,47301,Unknown,,,,,,,,,
43788,,,,145604,Unknown,,,,,,,,,
43789,,,,63700,Unknown,,,,,,,,,
43792,,,,63703,Unknown,,,,,,,,,
43793,,,,63704,Unknown,,,,,,,,,
43794,,,,170200,Unknown,,,,,,,,,
43795,,,,63706,Unknown,,,,,,,,,
43796,,,,63705,Unknown,,,,,,,,,
43797,,,,71900,Unknown,,,,,,,,,
43798,,,,170201,Unknown,,,,,,,,,
43799,,,,71901,Unknown,,,,,,,,,
43801,,,,71904,Unknown,,,,,,,,,
43802,,,,112900,Unknown,,,,,,,,,
43803,,,,22800,Unknown,,,,,,,,,
43804,,,,31001,Unknown,,,,,,,,,
43805,,,,137500,Unknown,,,,,,,,,
43807,,,,137502,Unknown,,,,,,,,,
43810,,,,145702,Unknown,,,,,,,,,
43811,,,,145703,Unknown,,,,,,,,,
43812,,,,47400,Unknown,,,,,,,,,
43813,,,,47401,Unknown,,,,,,,,,
43814,,,,47402,Unknown,,,,,,,,,
43815,,,,55600,Unknown,,,,,,,,,
43816,,,,55601,Unknown,,,,,,,,,
43817,,,,162100,Unknown,,,,,,,,,
43820,,,,63802,Unknown,,,,,,,,,
43821,,,,72000,Unknown,,,,,,,,,
43824,,,,113001,Unknown,,,,,,,,,
43825,,,,129400,Unknown,,,,,,,,,
43829,,,,145802,Unknown,,,,,,,,,
43830,,,,145803,Unknown,,,,,,,,,
43831,,,,47500,Unknown,,,,,,,,,
43832,,,,47501,Unknown,,,,,,,,,
43833,,,,55700,Unknown,,,,,,,,,
43834,,,,63900,Unknown,,,,,,,,,
43835,,,,63901,Unknown,,,,,,,,,
43837,,,,63903,Unknown,,,,,,,,,
43838,,,,63904,Unknown,,,,,,,,,
43839,,,,72100,Unknown,,,,,,,,,
43840,,,,72101,Unknown,,,,,,,,,
43841,,,,139705,Unknown,,,,,,,,,
43843,,,,96700,Unknown,,,,,,,,,
43844,,,,113100,Unknown,,,,,,,,,
43846,,,,14801,Unknown,,,,,,,,,
43847,,,,129500,Unknown,,,,,,,,,
43848,,,,129501,Unknown,,,,,,,,,
43849,,,,129502,Unknown,,,,,,,,,
43850,,,,129503,Unknown,,,,,,,,,
43851,,,,129504,Unknown,,,,,,,,,
43852,,,,137700,Unknown,,,,,,,,,
43853,,,,137701,Unknown,,,,,,,,,
43854,,,,137702,Unknown,,,,,,,,,
43855,,,,39400,Unknown,,,,,,,,,
43857,,,,145901,Unknown,,,,,,,,,
43858,,,,145902,Unknown,,,,,,,,,
43859,,,,145903,Unknown,,,,,,,,,
43860,,,,47600,Unknown,,,,,,,,,
43861,,,,47601,Unknown,,,,,,,,,
43862,,,,145906,Unknown,,,,,,,,,
43863,,,,145907,Unknown,,,,,,,,,
43864,,,,47603,Unknown,,,,,,,,,
43865,,,,145909,Unknown,,,,,,,,,
43866,,,,145910,Unknown,,,,,,,,,
43867,,,,145911,Unknown,,,,,,,,,
43868,,,,47605,Unknown,,,,,,,,,
43869,,,,154100,Unknown,,,,,,,,,
43870,,,,47604,Unknown,,,,,,,,,
43871,,,,47602,Unknown,,,,,,,,,
43872,,,,55800,Unknown,,,,,,,,,
43874,,,,64000,Unknown,,,,,,,,,
43876,,,,64002,Unknown,,,,,,,,,
43877,,,,64003,Unknown,,,,,,,,,
43879,,,,72200,Unknown,,,,,,,,,
43880,,,,72201,Unknown,,,,,,,,,
43881,,,,72202,Unknown,,,,,,,,,
43882,,,,72203,Unknown,,,,,,,,,
43883,,,,72204,Unknown,,,,,,,,,
43884,,,,72205,Unknown,,,,,,,,,
43885,,,,80400,Unknown,,,,,,,,,
43886,,,,14900,Unknown,,,,,,,,,
43887,,,,14901,Unknown,,,,,,,,,
43888,,,,14902,Unknown,,,,,,,,,
43889,,,,121400,Unknown,,,,,,,,,
43890,,,,137800,Unknown,,,,,,,,,
43891,,,,137801,Unknown,,,,,,,,,
43892,,,,137802,Unknown,,,,,,,,,
43893,,,,137803,Unknown,,,,,,,,,
43896,,,,47700,Unknown,,,,,,,,,
43897,,,,154200,Unknown,,,,,,,,,
43898,,,,162400,Unknown,,,,,,,,,
43899,,,,64100,Unknown,,,,,,,,,
43901,,,,64102,Unknown,,,,,,,,,
43902,CZ-3B debris,42462,2010-042AD,72300,Rocket Fragmentation Debris,,,,,,,,,
43903,,,,72301,Unknown,,,,,,,,,
43904,,,,72302,Unknown,,,,,,,,,
43905,,,,105100,Unknown,,,,,,,,,
43906,,,,105101,Unknown,,,,,,,,,
43907,,,,105102,Unknown,,,,,,,,,
43908,,,,113300,Unknown,,,,,,,,,
43910,,,,23200,Unknown,,,,,,,,,
43911,,,,129700,Unknown,,,,,,,,,
43912,,,,31400,Unknown,,,,,,,,,
43913,,,,137900,Unknown,,,,,,,,,
43915,,,,137902,Unknown,,,,,,,,,
43916,,,,146101,Unknown,,,,,,,,,
43917,,,,146102,Unknown,,,,,,,,,
43919,,,,47800,Unknown,,,,,,,,,
43920,,,,47801,Unknown,,,,,,,,,
43921,,,,47802,Unknown,,,,,,,,,
43924,,,,64201,Unknown,,,,,,,,,
43926,,,,72401,Unknown,,,,,,,,,
43927,,,,72402,Unknown,,,,,,,,,
43928,,,,97000,Unknown,,,,,,,,,
43929,,,,15100,Unknown,,,,,,,,,
43930,,,,15101,Unknown,,,,,,,,,
43931,,,,15102,Unknown,,,,,,,,,
43932,,,,138000,Unknown,,,,,,,,,
43933,,,,138001,Unknown,,,,,,,,,
43934,,,,138002,Unknown,,,,,,,,,
43935,,,,138003,Unknown,,,,,,,,,
43936,,,,39700,Unknown,,,,,,,,,
43937,,,,138004,Unknown,,,,,,,,,
43938,,,,146200,Unknown,,,,,,,,,
43939,,,,146201,Unknown,,,,,,,,,
43940,,,,146202,Unknown,,,,,,,,,
43941,,,,146203,Unknown,,,,,,,,,
43942,,,,146204,Unknown,,,,,,,,,
43943,,,,154400,Unknown,,,,,,,,,
43945,,,,56100,Unknown,,,,,,,,,
43946,,,,56101,Unknown,,,,,,,,,
43947,,,,56102,Unknown,,,,,,,,,
43948,,,,64300,Unknown,,,,,,,,,
43950,,,,64302,Unknown,,,,,,,,,
43951,,,,64303,Unknown,,,,,,,,,
43952,,,,170800,Unknown,,,,,,,,,
43955,,,,72500,Unknown,,,,,,,,,
43956,,,,72501,Unknown,,,,,,,,,
43957,,,,80700,Unknown,,,,,,,,,
43958,,,,88900,Unknown,,,,,,,,,
43959,,,,97100,Unknown,,,,,,,,,
43960,,,,97101,Unknown,,,,,,,,,
43961,,,,113500,Unknown,,,,,,,,,
43962,,,,23400,Unknown,,,,,,,,,
43964,,,,138100,Unknown,,,,,,,,,
43965,,,,39800,Unknown,,,,,,,,,
43968,,,,146302,Unknown,,,,,,,,,
43969,,,,146303,Unknown,,,,,,,,,
43970,,,,48000,Unknown,,,,,,,,,
43971,,,,146305,Unknown,,,,,,,,,
43972,,,,48002,Unknown,,,,,,,,,
43975,,,,146304,Unknown,,,,,,,,,
43976,,,,162700,Unknown,,,,,,,,,
43978,,,,72600,Unknown,,,,,,,,,
43979,,,,89000,Unknown,,,,,,,,,
43981,,,,113600,Unknown,,,,,,,,,
43983,,,,15301,Unknown,,,,,,,,,
43984,,,,15302,Unknown,,,,,,,,,
43985,,,,121800,Unknown,,,,,,,,,
43986,,,,130000,Unknown,,,,,,,,,
43987,,,,69801,Unknown,,,,,,,,,
43989,,,,138200,Unknown,,,,,,,,,
43991,,,,39900,Unknown,,,,,,,,,
43992,,,,146400,Unknown,,,,,,,,,
43993,,,,146401,Unknown,,,,,,,,,
43994,,,,146402,Unknown,,,,,,,,,
43995,,,,146403,Unknown,,,,,,,,,
43998,,,,48100,Unknown,,,,,,,,,
43999,,,,56300,Unknown,,,,,,,,,
44000,,,,162800,Unknown,,,,,,,,,
44001,Transtage 5 fragmentation debris,38696,1968-081W,144705,Rocket Fragmentation Debris,,,,,,,,,
44002,,,,64500,Unknown,,,,,,,,,
44003,,,,64501,Unknown,,,,,,,,,
44006,,,,64504,Unknown,,,,,,,,,
44007,,,,72700,Unknown,,,,,,,,,
44008,,,,72701,Unknown,,,,,,,,,
44009,,,,72702,Unknown,,,,,,,,,
44010,,,,80900,Unknown,,,,,,,,,
44011,,,,97300,Unknown,,,,,,,,,
44012,,,,121900,Unknown,,,,,,,,,
44013,,,,130100,Unknown,,,,,,,,,
44015,,,,138301,Unknown,,,,,,,,,
44016,,,,146500,Unknown,,,,,,,,,
44017,,,,146501,Unknown,,,,,,,,,
44018,,,,146502,Unknown,,,,,,,,,
44019,,,,48200,Unknown,,,,,,,,,
44020,,,,48201,Unknown,,,,,,,,,
44021,,,,48202,Unknown,,,,,,,,,
44023,,,,64600,Unknown,,,,,,,,,
44024,,,,72800,Unknown,,,,,,,,,
44027,,,,15500,Unknown,,,,,,,,,
44028,,,,122000,Unknown,,,,,,,,,
44029,,,,130200,Unknown,,,,,,,,,
44030,,,,130201,Unknown,,,,,,,,,
44031,,,,31900,Unknown,,,,,,,,,
44032,,,,31901,Unknown,,,,,,,,,
44033,,,,61700,Unknown,,,,,,,,,
44034,,,,138400,Unknown,,,,,,,,,
44036,,,,138402,Unknown,,,,,,,,,
44037,,,,138403,Unknown,,,,,,,,,
44038,,,,138404,Unknown,,,,,,,,,
44039,,,,138405,Unknown,,,,,,,,,
44040,,,,143113,Unknown,,,,,,,,,
44044,,,,146603,Unknown,,,,,,,,,
44045,,,,48300,Unknown,,,,,,,,,
44046,,,,48301,Unknown,,,,,,,,,
44047,,,,146604,Unknown,,,,,,,,,
44048,,,,146605,Unknown,,,,,,,,,
44049,,,,154800,Unknown,,,,,,,,,
44050,,,,143115,Unknown,,,,,,,,,
44051,,,,56500,Unknown,,,,,,,,,
44054,,,,64702,Unknown,,,,,,,,,
44055,,,,72900,Unknown,,,,,,,,,
44056,,,,72901,Unknown,,,,,,,,,
44057,,,,72902,Unknown,,,,,,,,,
44058,,,,72903,Unknown,,,,,,,,,
44061,,,,130300,Unknown,,,,,,,,,
44062,,,,32000,Unknown,,,,,,,,,
44063,,,,138500,Unknown,,,,,,,,,
44064,,,,138501,Unknown,,,,,,,,,
44065,,,,138502,Unknown,,,,,,,,,
44066,,,,138503,Unknown,,,,,,,,,
44067,,,,138504,Unknown,,,,,,,,,
44068,,,,146700,Unknown,,,,,,,,,
44069,,,,146701,Unknown,,,,,,,,,
44070,,,,146702,Unknown,,,,,,,,,
44071,,,,48400,Unknown,,,,,,,,,
44072,,,,48401,Unknown,,,,,,,,,
44073,,,,56600,Unknown,,,,,,,,,
44074,,,,64800,Unknown,,,,,,,,,
44076,,,,64802,Unknown,,,,,,,,,
44077,,,,64803,Unknown,,,,,,,,,
44078,,,,64804,Unknown,,,,,,,,,
44079,,,,64805,Unknown,,,,,,,,,
44081,,,,73000,Unknown,,,,,,,,,
44082,,,,73001,Unknown,,,,,,,,,
44083,,,,73002,Unknown,,,,,,,,,
44084,,,,73003,Unknown,,,,,,,,,
44086,,,,97600,Unknown,,,,,,,,,
44087,,,,114000,Unknown,,,,,,,,,
44088,,,,130400,Unknown,,,,,,,,,
44089,,,,130401,Unknown,,,,,,,,,
44090,,,,130402,Unknown,,,,,,,,,
44091,,,,32100,Unknown,,,,,,,,,
44092,,,,32101,Unknown,,,,,,,,,
44094,,,,138601,Unknown,,,,,,,,,
44095,,,,138602,Unknown,,,,,,,,,
44096,,,,138603,Unknown,,,,,,,,,
44097,,,,40300,Unknown,,,,,,,,,
44098,,,,53600,Unknown,,,,,,,,,
44099,,,,146800,Unknown,,,,,,,,,
44100,,,,146801,Unknown,,,,,,,,,
44101,,,,146802,Unknown,,,,,,,,,
44103,,,,146804,Unknown,,,,,,,,,
44105,,,,146806,Unknown,,,,,,,,,
44106,,,,146807,Unknown,,,,,,,,,
44107,,,,155000,Unknown,,,,,,,,,
44108,,,,48500,Unknown,,,,,,,,,
44109,,,,48501,Unknown,,,,,,,,,
44110,,,,56700,Unknown,,,,,,,,,
44111,,,,56701,Unknown,,,,,,,,,
44112,,,,56702,Unknown,,,,,,,,,
