id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
59146,,,,162201,Unknown,,,,,,,,,
59147,,,,101802,Unknown,,,,,,,,,
59148,,,,80305,Rocket Fragmentation Debris,,,,,,,,,
59149,,,,79807,Rocket Fragmentation Debris,,,,,,,,,
59150,,,,78016,Rocket Fragmentation Debris,,,,,,,,,
59151,,,,78529,Rocket Fragmentation Debris,,,,,,,,,
59152,,,,66002,Other Debris,,,,,,,,,
59153,,,,80607,Rocket Fragmentation Debris,,,,,,,,,
59154,,,,78816,Rocket Fragmentation Debris,,,,,,,,,
59155,,,,78817,Rocket Fragmentation Debris,,,,,,,,,
59156,,,,78322,Rocket Fragmentation Debris,,,,,,,,,
59157,,,,78323,Rocket Fragmentation Debris,,,,,,,,,
59158,,,,77811,Rocket Fragmentation Debris,,,,,,,,,
59159,,,,73717,Rocket Fragmentation Debris,,,,,,,,,
59160,,,,79606,Rocket Fragmentation Debris,,,,,,,,,
59161,,,,83703,Rocket Fragmentation Debris,,,,,,,,,
59162,,,,79605,Rocket Fragmentation Debris,,,,,,,,,
59163,,,,77810,Rocket Fragmentation Debris,,,,,,,,,
59164,,,,73718,Rocket Fragmentation Debris,,,,,,,,,
59165,,,,100100,Unknown,,,,,,,,,
59166,,,,59401,Other Debris,,,,,,,,,
59167,,,,80908,Rocket Fragmentation Debris,,,,,,,,,
59168,,,,80909,Rocket Fragmentation Debris,,,,,,,,,
59169,,,,57102,Unknown,,,,,,,,,
59170,,,,82202,Rocket Fragmentation Debris,,,,,,,,,
59171,,,,135202,Unknown,,,,,,,,,
59172,,,,73006,Rocket Fragmentation Debris,,,,,,,,,
59173,,,,85302,Rocket Fragmentation Debris,,,,,,,,,
59174,,,,49206,Unknown,,,,,,,,,
59175,,,,59704,Unknown,,,,,,,,,
59176,,,,166201,Unknown,,,,,,,,,
59177,,,,74809,Rocket Fragmentation Debris,,,,,,,,,
59178,,,,141114,Unknown,,,,,,,,,
59179,,,,72001,Rocket Fragmentation Debris,,,,,,,,,
59180,,,,127302,Unknown,,,,,,,,,
59181,,,,86600,Rocket Fragmentation Debris,,,,,,,,,
59182,,,,146007,Unknown,,,,,,,,,
59183,,,,77912,Rocket Fragmentation Debris,,,,,,,,,
59184,,,,98400,Other Debris,,,,,,,,,
59185,,,,131702,Unknown,,,,,,,,,
59186,,,,143224,Unknown,,,,,,,,,
59187,,,,80506,Rocket Fragmentation Debris,,,,,,,,,
59188,,,,74109,Rocket Fragmentation Debris,,,,,,,,,
59189,,,,142722,Unknown,,,,,,,,,
59190,,,,133508,Unknown,,,,,,,,,
59191,,,,146309,Unknown,,,,,,,,,
59192,,,,78738,Rocket Fragmentation Debris,,,,,,,,,
59193,,,,83603,Rocket Fragmentation Debris,,,,,,,,,
59194,,,,79013,Rocket Fragmentation Debris,,,,,,,,,
59195,,,,79014,Rocket Fragmentation Debris,,,,,,,,,
59196,,,,59304,Unknown,,,,,,,,,
59197,,,,133802,Unknown,,,,,,,,,
59198,,,,143021,Unknown,,,,,,,,,
59199,,,,122802,Unknown,,,,,,,,,
59200,,,,76211,Rocket Fragmentation Debris,,,,,,,,,
59201,,,,73407,Rocket Fragmentation Debris,,,,,,,,,
59202,,,,79808,Rocket Fragmentation Debris,,,,,,,,,
59203,,,,78530,Rocket Fragmentation Debris,,,,,,,,,
59204,,,,72906,Rocket Fragmentation Debris,,,,,,,,,
59205,,,,84701,Rocket Fragmentation Debris,,,,,,,,,
59206,,,,74208,Rocket Fragmentation Debris,,,,,,,,,
59207,,,,80103,Rocket Fragmentation Debris,,,,,,,,,
59208,,,,144623,Unknown,,,,,,,,,
59209,,,,73719,Rocket Fragmentation Debris,,,,,,,,,
59210,,,,81403,Rocket Fragmentation Debris,,,,,,,,,
59211,,,,155903,Unknown,,,,,,,,,
59216,CZ-4C operational debris (sep motor cover),43631,2013-065G,,Rocket Mission Related Object,,,,,,,,,
59217,CZ-4C operational debris (sep motor cover),43627,2013-065D,,Rocket Mission Related Object,,,,,,,,,
59218,CZ-4C operational debris (sep motor cover),43628,2013-065E,,Rocket Mission Related Object,,,,,,,,,
59219,CZ-4C operational debris (sep motor cover),43629,2013-065F,,Rocket Mission Related Object,,,,,,,,,
59220,H-18 (Long March (CZ) YF) (Long March (CZ) 3C/E),44232,2019-027B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
59221,,,,158401,Unknown,,,,,,,,,
59222,,,,78531,Rocket Fragmentation Debris,,,,,,,,,
59223,,,,115900,Other Debris,,,,,,,,,
59224,,,,108500,Other Debris,,,,,,,,,
59225,,,,83604,Other Debris,,,,,,,,,
59226,,,,79510,Other Debris,,,,,,,,,
59227,,,,148705,Unknown,,,,,,,,,
59228,,,,156001,Unknown,,,,,,,,,
59229,,,,81705,Rocket Fragmentation Debris,,,,,,,,,
59230,,,,137904,Unknown,,,,,,,,,
59231,,,,77812,Rocket Fragmentation Debris,,,,,,,,,
59232,,,,73720,Other Debris,,,,,,,,,
59233,,,,84603,Rocket Fragmentation Debris,,,,,,,,,
59234,,,,141115,Unknown,,,,,,,,,
59235,,,,142332,Unknown,,,,,,,,,
59236,Beidou DW 45,44231,2019-027A,,Payload,3060,Box + 2 Pan,1.7,3,18,,29.9385644630434,2.89,13.9977333333333
59238,Greb 6 fragmentation debris,44043,1965-016L,10200,Payload Fragmentation Debris,,,,,,,,,
59239,RISAT-2B,44233,2019-028A,,Payload,615,Hex Cyl + 2 Pan + 1 Dish,0.5,1,3,,1.52605081071971,0.162379763209582,0.800523214938124
59240,PSLV fourth stage (PS4) (PSLV-CA),44234,2019-028B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.46592343246899,3.46360590058275,6.02007692244144
59241,Starlink 31,44235,2019-029A,,Payload,227,Box + 1 Pan,3.3,0.2,9,01/10/2020,23.657,0.9049,13.6031511029411
59242,Starlink 22,44236,2019-029B,,Payload,227,Box + 1 Pan,3.3,0.2,9,09/08/2020,23.657,0.9049,13.6031511029411
59243,Starlink 23,44237,2019-029C,,Payload,227,Box + 1 Pan,3.3,0.2,9,02/09/2020,23.657,0.9049,13.6031511029411
59244,,,,76813,Rocket Fragmentation Debris,,,,,,,,,
59245,,,,76313,Rocket Fragmentation Debris,,,,,,,,,
59141,,,,78734,Rocket Fragmentation Debris,,,,,,,,,
59142,,,,78735,Rocket Fragmentation Debris,,,,,,,,,
59143,,,,78736,Rocket Fragmentation Debris,,,,,,,,,
59144,,,,78737,Rocket Fragmentation Debris,,,,,,,,,
59145,,,,79509,Rocket Fragmentation Debris,,,,,,,,,
59146,,,,162201,Unknown,,,,,,,,,
59147,,,,101802,Unknown,,,,,,,,,
59148,,,,80305,Rocket Fragmentation Debris,,,,,,,,,
59149,,,,79807,Rocket Fragmentation Debris,,,,,,,,,
59150,,,,78016,Rocket Fragmentation Debris,,,,,,,,,
59151,,,,78529,Rocket Fragmentation Debris,,,,,,,,,
59152,,,,66002,Other Debris,,,,,,,,,
59153,,,,80607,Rocket Fragmentation Debris,,,,,,,,,
59154,,,,78816,Rocket Fragmentation Debris,,,,,,,,,
59155,,,,78817,Rocket Fragmentation Debris,,,,,,,,,
59156,,,,78322,Rocket Fragmentation Debris,,,,,,,,,
59157,,,,78323,Rocket Fragmentation Debris,,,,,,,,,
59158,,,,77811,Rocket Fragmentation Debris,,,,,,,,,
59159,,,,73717,Rocket Fragmentation Debris,,,,,,,,,
59160,,,,79606,Rocket Fragmentation Debris,,,,,,,,,
59161,,,,83703,Rocket Fragmentation Debris,,,,,,,,,
59162,,,,79605,Rocket Fragmentation Debris,,,,,,,,,
59163,,,,77810,Rocket Fragmentation Debris,,,,,,,,,
59164,,,,73718,Rocket Fragmentation Debris,,,,,,,,,
59165,,,,100100,Unknown,,,,,,,,,
59166,,,,59401,Other Debris,,,,,,,,,
59167,,,,80908,Rocket Fragmentation Debris,,,,,,,,,
59168,,,,80909,Rocket Fragmentation Debris,,,,,,,,,
59169,,,,57102,Unknown,,,,,,,,,
59170,,,,82202,Rocket Fragmentation Debris,,,,,,,,,
59171,,,,135202,Unknown,,,,,,,,,
59172,,,,73006,Rocket Fragmentation Debris,,,,,,,,,
59173,,,,85302,Rocket Fragmentation Debris,,,,,,,,,
59174,,,,49206,Unknown,,,,,,,,,
59175,,,,59704,Unknown,,,,,,,,,
59176,,,,166201,Unknown,,,,,,,,,
59177,,,,74809,Rocket Fragmentation Debris,,,,,,,,,
59178,,,,141114,Unknown,,,,,,,,,
59179,,,,72001,Rocket Fragmentation Debris,,,,,,,,,
59180,,,,127302,Unknown,,,,,,,,,
59181,,,,86600,Rocket Fragmentation Debris,,,,,,,,,
59182,,,,146007,Unknown,,,,,,,,,
59183,,,,77912,Rocket Fragmentation Debris,,,,,,,,,
59184,,,,98400,Other Debris,,,,,,,,,
59185,,,,131702,Unknown,,,,,,,,,
59186,,,,143224,Unknown,,,,,,,,,
59187,,,,80506,Rocket Fragmentation Debris,,,,,,,,,
59188,,,,74109,Rocket Fragmentation Debris,,,,,,,,,
59189,,,,142722,Unknown,,,,,,,,,
59190,,,,133508,Unknown,,,,,,,,,
59191,,,,146309,Unknown,,,,,,,,,
59192,,,,78738,Rocket Fragmentation Debris,,,,,,,,,
59193,,,,83603,Rocket Fragmentation Debris,,,,,,,,,
59194,,,,79013,Rocket Fragmentation Debris,,,,,,,,,
59195,,,,79014,Rocket Fragmentation Debris,,,,,,,,,
59196,,,,59304,Unknown,,,,,,,,,
59197,,,,133802,Unknown,,,,,,,,,
59198,,,,143021,Unknown,,,,,,,,,
59199,,,,122802,Unknown,,,,,,,,,
59200,,,,76211,Rocket Fragmentation Debris,,,,,,,,,
59201,,,,73407,Rocket Fragmentation Debris,,,,,,,,,
59202,,,,79808,Rocket Fragmentation Debris,,,,,,,,,
59203,,,,78530,Rocket Fragmentation Debris,,,,,,,,,
59204,,,,72906,Rocket Fragmentation Debris,,,,,,,,,
59205,,,,84701,Rocket Fragmentation Debris,,,,,,,,,
59206,,,,74208,Rocket Fragmentation Debris,,,,,,,,,
59207,,,,80103,Rocket Fragmentation Debris,,,,,,,,,
59208,,,,144623,Unknown,,,,,,,,,
59209,,,,73719,Rocket Fragmentation Debris,,,,,,,,,
59210,,,,81403,Rocket Fragmentation Debris,,,,,,,,,
59211,,,,155903,Unknown,,,,,,,,,
59216,CZ-4C operational debris (sep motor cover),43631,2013-065G,,Rocket Mission Related Object,,,,,,,,,
59217,CZ-4C operational debris (sep motor cover),43627,2013-065D,,Rocket Mission Related Object,,,,,,,,,
59218,CZ-4C operational debris (sep motor cover),43628,2013-065E,,Rocket Mission Related Object,,,,,,,,,
59219,CZ-4C operational debris (sep motor cover),43629,2013-065F,,Rocket Mission Related Object,,,,,,,,,
59220,H-18 (Long March (CZ) YF) (Long March (CZ) 3C/E),44232,2019-027B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
59221,,,,158401,Unknown,,,,,,,,,
59222,,,,78531,Rocket Fragmentation Debris,,,,,,,,,
59223,,,,115900,Other Debris,,,,,,,,,
59224,,,,108500,Other Debris,,,,,,,,,
59225,,,,83604,Other Debris,,,,,,,,,
59226,,,,79510,Other Debris,,,,,,,,,
59227,,,,148705,Unknown,,,,,,,,,
59228,,,,156001,Unknown,,,,,,,,,
59229,,,,81705,Rocket Fragmentation Debris,,,,,,,,,
59230,,,,137904,Unknown,,,,,,,,,
59231,,,,77812,Rocket Fragmentation Debris,,,,,,,,,
59232,,,,73720,Other Debris,,,,,,,,,
59233,,,,84603,Rocket Fragmentation Debris,,,,,,,,,
59234,,,,141115,Unknown,,,,,,,,,
59235,,,,142332,Unknown,,,,,,,,,
59236,Beidou DW 45,44231,2019-027A,,Payload,3060,Box + 2 Pan,1.7,3,18,,29.9385644630434,2.89,13.9977333333333
59238,Greb 6 fragmentation debris,44043,1965-016L,10200,Payload Fragmentation Debris,,,,,,,,,
59239,RISAT-2B,44233,2019-028A,,Payload,615,Hex Cyl + 2 Pan + 1 Dish,0.5,1,3,,1.52605081071971,0.162379763209582,0.800523214938124
59240,PSLV fourth stage (PS4) (PSLV-CA),44234,2019-028B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.46592343246899,3.46360590058275,6.02007692244144
59241,Starlink 31,44235,2019-029A,,Payload,227,Box + 1 Pan,3.3,0.2,9,01/10/2020,23.657,0.9049,13.6031511029411
59242,Starlink 22,44236,2019-029B,,Payload,227,Box + 1 Pan,3.3,0.2,9,09/08/2020,23.657,0.9049,13.6031511029411
59243,Starlink 23,44237,2019-029C,,Payload,227,Box + 1 Pan,3.3,0.2,9,02/09/2020,23.657,0.9049,13.6031511029411
59244,,,,76813,Rocket Fragmentation Debris,,,,,,,,,
59245,,,,76313,Rocket Fragmentation Debris,,,,,,,,,
59141,,,,78734,Rocket Fragmentation Debris,,,,,,,,,
59142,,,,78735,Rocket Fragmentation Debris,,,,,,,,,
59143,,,,78736,Rocket Fragmentation Debris,,,,,,,,,
59144,,,,78737,Rocket Fragmentation Debris,,,,,,,,,
59145,,,,79509,Rocket Fragmentation Debris,,,,,,,,,
59146,,,,162201,Unknown,,,,,,,,,
59147,,,,101802,Unknown,,,,,,,,,
59148,,,,80305,Rocket Fragmentation Debris,,,,,,,,,
59149,,,,79807,Rocket Fragmentation Debris,,,,,,,,,
59150,,,,78016,Rocket Fragmentation Debris,,,,,,,,,
59151,,,,78529,Rocket Fragmentation Debris,,,,,,,,,
59152,,,,66002,Other Debris,,,,,,,,,
59153,,,,80607,Rocket Fragmentation Debris,,,,,,,,,
59154,,,,78816,Rocket Fragmentation Debris,,,,,,,,,
59155,,,,78817,Rocket Fragmentation Debris,,,,,,,,,
59156,,,,78322,Rocket Fragmentation Debris,,,,,,,,,
59157,,,,78323,Rocket Fragmentation Debris,,,,,,,,,
59158,,,,77811,Rocket Fragmentation Debris,,,,,,,,,
59159,,,,73717,Rocket Fragmentation Debris,,,,,,,,,
59160,,,,79606,Rocket Fragmentation Debris,,,,,,,,,
59161,,,,83703,Rocket Fragmentation Debris,,,,,,,,,
59162,,,,79605,Rocket Fragmentation Debris,,,,,,,,,
59163,,,,77810,Rocket Fragmentation Debris,,,,,,,,,
59164,,,,73718,Rocket Fragmentation Debris,,,,,,,,,
59165,,,,100100,Unknown,,,,,,,,,
59166,,,,59401,Other Debris,,,,,,,,,
59167,,,,80908,Rocket Fragmentation Debris,,,,,,,,,
59168,,,,80909,Rocket Fragmentation Debris,,,,,,,,,
59169,,,,57102,Unknown,,,,,,,,,
59170,,,,82202,Rocket Fragmentation Debris,,,,,,,,,
59171,,,,135202,Unknown,,,,,,,,,
59172,,,,73006,Rocket Fragmentation Debris,,,,,,,,,
59173,,,,85302,Rocket Fragmentation Debris,,,,,,,,,
59174,,,,49206,Unknown,,,,,,,,,
59175,,,,59704,Unknown,,,,,,,,,
59176,,,,166201,Unknown,,,,,,,,,
59177,,,,74809,Rocket Fragmentation Debris,,,,,,,,,
59178,,,,141114,Unknown,,,,,,,,,
59179,,,,72001,Rocket Fragmentation Debris,,,,,,,,,
59180,,,,127302,Unknown,,,,,,,,,
59181,,,,86600,Rocket Fragmentation Debris,,,,,,,,,
59182,,,,146007,Unknown,,,,,,,,,
59183,,,,77912,Rocket Fragmentation Debris,,,,,,,,,
59184,,,,98400,Other Debris,,,,,,,,,
59185,,,,131702,Unknown,,,,,,,,,
59186,,,,143224,Unknown,,,,,,,,,
59187,,,,80506,Rocket Fragmentation Debris,,,,,,,,,
59188,,,,74109,Rocket Fragmentation Debris,,,,,,,,,
59189,,,,142722,Unknown,,,,,,,,,
59190,,,,133508,Unknown,,,,,,,,,
59191,,,,146309,Unknown,,,,,,,,,
59192,,,,78738,Rocket Fragmentation Debris,,,,,,,,,
59193,,,,83603,Rocket Fragmentation Debris,,,,,,,,,
59194,,,,79013,Rocket Fragmentation Debris,,,,,,,,,
59195,,,,79014,Rocket Fragmentation Debris,,,,,,,,,
59196,,,,59304,Unknown,,,,,,,,,
59197,,,,133802,Unknown,,,,,,,,,
59198,,,,143021,Unknown,,,,,,,,,
59199,,,,122802,Unknown,,,,,,,,,
59200,,,,76211,Rocket Fragmentation Debris,,,,,,,,,
59201,,,,73407,Rocket Fragmentation Debris,,,,,,,,,
59202,,,,79808,Rocket Fragmentation Debris,,,,,,,,,
59203,,,,78530,Rocket Fragmentation Debris,,,,,,,,,
59204,,,,72906,Rocket Fragmentation Debris,,,,,,,,,
59205,,,,84701,Rocket Fragmentation Debris,,,,,,,,,
59206,,,,74208,Rocket Fragmentation Debris,,,,,,,,,
59207,,,,80103,Rocket Fragmentation Debris,,,,,,,,,
59208,,,,144623,Unknown,,,,,,,,,
59209,,,,73719,Rocket Fragmentation Debris,,,,,,,,,
59210,,,,81403,Rocket Fragmentation Debris,,,,,,,,,
59211,,,,155903,Unknown,,,,,,,,,
59216,CZ-4C operational debris (sep motor cover),43631,2013-065G,,Rocket Mission Related Object,,,,,,,,,
59217,CZ-4C operational debris (sep motor cover),43627,2013-065D,,Rocket Mission Related Object,,,,,,,,,
59218,CZ-4C operational debris (sep motor cover),43628,2013-065E,,Rocket Mission Related Object,,,,,,,,,
59219,CZ-4C operational debris (sep motor cover),43629,2013-065F,,Rocket Mission Related Object,,,,,,,,,
59220,H-18 (Long March (CZ) YF) (Long March (CZ) 3C/E),44232,2019-027B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
59221,,,,158401,Unknown,,,,,,,,,
59222,,,,78531,Rocket Fragmentation Debris,,,,,,,,,
59223,,,,115900,Other Debris,,,,,,,,,
59224,,,,108500,Other Debris,,,,,,,,,
59225,,,,83604,Other Debris,,,,,,,,,
59226,,,,79510,Other Debris,,,,,,,,,
59227,,,,148705,Unknown,,,,,,,,,
59228,,,,156001,Unknown,,,,,,,,,
59229,,,,81705,Rocket Fragmentation Debris,,,,,,,,,
59230,,,,137904,Unknown,,,,,,,,,
59231,,,,77812,Rocket Fragmentation Debris,,,,,,,,,
59232,,,,73720,Other Debris,,,,,,,,,
59233,,,,84603,Rocket Fragmentation Debris,,,,,,,,,
59234,,,,141115,Unknown,,,,,,,,,
59235,,,,142332,Unknown,,,,,,,,,
59236,Beidou DW 45,44231,2019-027A,,Payload,3060,Box + 2 Pan,1.7,3,18,,29.9385644630434,2.89,13.9977333333333
59238,Greb 6 fragmentation debris,44043,1965-016L,10200,Payload Fragmentation Debris,,,,,,,,,
59239,RISAT-2B,44233,2019-028A,,Payload,615,Hex Cyl + 2 Pan + 1 Dish,0.5,1,3,,1.52605081071971,0.162379763209582,0.800523214938124
59240,PSLV fourth stage (PS4) (PSLV-CA),44234,2019-028B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.46592343246899,3.46360590058275,6.02007692244144
59241,Starlink 31,44235,2019-029A,,Payload,227,Box + 1 Pan,3.3,0.2,9,01/10/2020,23.657,0.9049,13.6031511029411
59242,Starlink 22,44236,2019-029B,,Payload,227,Box + 1 Pan,3.3,0.2,9,09/08/2020,23.657,0.9049,13.6031511029411
59243,Starlink 23,44237,2019-029C,,Payload,227,Box + 1 Pan,3.3,0.2,9,02/09/2020,23.657,0.9049,13.6031511029411
59244,,,,76813,Rocket Fragmentation Debris,,,,,,,,,
59245,,,,76313,Rocket Fragmentation Debris,,,,,,,,,
59141,,,,78734,Rocket Fragmentation Debris,,,,,,,,,
59142,,,,78735,Rocket Fragmentation Debris,,,,,,,,,
59143,,,,78736,Rocket Fragmentation Debris,,,,,,,,,
59144,,,,78737,Rocket Fragmentation Debris,,,,,,,,,
59145,,,,79509,Rocket Fragmentation Debris,,,,,,,,,
59146,,,,162201,Unknown,,,,,,,,,
59147,,,,101802,Unknown,,,,,,,,,
59148,,,,80305,Rocket Fragmentation Debris,,,,,,,,,
59149,,,,79807,Rocket Fragmentation Debris,,,,,,,,,
59150,,,,78016,Rocket Fragmentation Debris,,,,,,,,,
59151,,,,78529,Rocket Fragmentation Debris,,,,,,,,,
59152,,,,66002,Other Debris,,,,,,,,,
59153,,,,80607,Rocket Fragmentation Debris,,,,,,,,,
59154,,,,78816,Rocket Fragmentation Debris,,,,,,,,,
59155,,,,78817,Rocket Fragmentation Debris,,,,,,,,,
59156,,,,78322,Rocket Fragmentation Debris,,,,,,,,,
59157,,,,78323,Rocket Fragmentation Debris,,,,,,,,,
59158,,,,77811,Rocket Fragmentation Debris,,,,,,,,,
59159,,,,73717,Rocket Fragmentation Debris,,,,,,,,,
59160,,,,79606,Rocket Fragmentation Debris,,,,,,,,,
59161,,,,83703,Rocket Fragmentation Debris,,,,,,,,,
59162,,,,79605,Rocket Fragmentation Debris,,,,,,,,,
59163,,,,77810,Rocket Fragmentation Debris,,,,,,,,,
59164,,,,73718,Rocket Fragmentation Debris,,,,,,,,,
59165,,,,100100,Unknown,,,,,,,,,
59166,,,,59401,Other Debris,,,,,,,,,
59167,,,,80908,Rocket Fragmentation Debris,,,,,,,,,
59168,,,,80909,Rocket Fragmentation Debris,,,,,,,,,
59169,,,,57102,Unknown,,,,,,,,,
59170,,,,82202,Rocket Fragmentation Debris,,,,,,,,,
59171,,,,135202,Unknown,,,,,,,,,
59172,,,,73006,Rocket Fragmentation Debris,,,,,,,,,
59173,,,,85302,Rocket Fragmentation Debris,,,,,,,,,
59174,,,,49206,Unknown,,,,,,,,,
59175,,,,59704,Unknown,,,,,,,,,
59176,,,,166201,Unknown,,,,,,,,,
59177,,,,74809,Rocket Fragmentation Debris,,,,,,,,,
59178,,,,141114,Unknown,,,,,,,,,
59179,,,,72001,Rocket Fragmentation Debris,,,,,,,,,
59180,,,,127302,Unknown,,,,,,,,,
59181,,,,86600,Rocket Fragmentation Debris,,,,,,,,,
59182,,,,146007,Unknown,,,,,,,,,
59183,,,,77912,Rocket Fragmentation Debris,,,,,,,,,
59184,,,,98400,Other Debris,,,,,,,,,
59185,,,,131702,Unknown,,,,,,,,,
59186,,,,143224,Unknown,,,,,,,,,
59187,,,,80506,Rocket Fragmentation Debris,,,,,,,,,
59188,,,,74109,Rocket Fragmentation Debris,,,,,,,,,
59189,,,,142722,Unknown,,,,,,,,,
59190,,,,133508,Unknown,,,,,,,,,
59191,,,,146309,Unknown,,,,,,,,,
59192,,,,78738,Rocket Fragmentation Debris,,,,,,,,,
59193,,,,83603,Rocket Fragmentation Debris,,,,,,,,,
59194,,,,79013,Rocket Fragmentation Debris,,,,,,,,,
59195,,,,79014,Rocket Fragmentation Debris,,,,,,,,,
59196,,,,59304,Unknown,,,,,,,,,
59197,,,,133802,Unknown,,,,,,,,,
59198,,,,143021,Unknown,,,,,,,,,
59199,,,,122802,Unknown,,,,,,,,,
59200,,,,76211,Rocket Fragmentation Debris,,,,,,,,,
59201,,,,73407,Rocket Fragmentation Debris,,,,,,,,,
59202,,,,79808,Rocket Fragmentation Debris,,,,,,,,,
59203,,,,78530,Rocket Fragmentation Debris,,,,,,,,,
59204,,,,72906,Rocket Fragmentation Debris,,,,,,,,,
59205,,,,84701,Rocket Fragmentation Debris,,,,,,,,,
59206,,,,74208,Rocket Fragmentation Debris,,,,,,,,,
59207,,,,80103,Rocket Fragmentation Debris,,,,,,,,,
59208,,,,144623,Unknown,,,,,,,,,
59209,,,,73719,Rocket Fragmentation Debris,,,,,,,,,
59210,,,,81403,Rocket Fragmentation Debris,,,,,,,,,
59211,,,,155903,Unknown,,,,,,,,,
59216,CZ-4C operational debris (sep motor cover),43631,2013-065G,,Rocket Mission Related Object,,,,,,,,,
59217,CZ-4C operational debris (sep motor cover),43627,2013-065D,,Rocket Mission Related Object,,,,,,,,,
59218,CZ-4C operational debris (sep motor cover),43628,2013-065E,,Rocket Mission Related Object,,,,,,,,,
59219,CZ-4C operational debris (sep motor cover),43629,2013-065F,,Rocket Mission Related Object,,,,,,,,,
59220,H-18 (Long March (CZ) YF) (Long March (CZ) 3C/E),44232,2019-027B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
59221,,,,158401,Unknown,,,,,,,,,
59222,,,,78531,Rocket Fragmentation Debris,,,,,,,,,
59223,,,,115900,Other Debris,,,,,,,,,
59224,,,,108500,Other Debris,,,,,,,,,
59225,,,,83604,Other Debris,,,,,,,,,
59226,,,,79510,Other Debris,,,,,,,,,
59227,,,,148705,Unknown,,,,,,,,,
59228,,,,156001,Unknown,,,,,,,,,
59229,,,,81705,Rocket Fragmentation Debris,,,,,,,,,
59230,,,,137904,Unknown,,,,,,,,,
59231,,,,77812,Rocket Fragmentation Debris,,,,,,,,,
59232,,,,73720,Other Debris,,,,,,,,,
59233,,,,84603,Rocket Fragmentation Debris,,,,,,,,,
59234,,,,141115,Unknown,,,,,,,,,
59235,,,,142332,Unknown,,,,,,,,,
59236,Beidou DW 45,44231,2019-027A,,Payload,3060,Box + 2 Pan,1.7,3,18,,29.9385644630434,2.89,13.9977333333333
59238,Greb 6 fragmentation debris,44043,1965-016L,10200,Payload Fragmentation Debris,,,,,,,,,
59239,RISAT-2B,44233,2019-028A,,Payload,615,Hex Cyl + 2 Pan + 1 Dish,0.5,1,3,,1.52605081071971,0.162379763209582,0.800523214938124
59240,PSLV fourth stage (PS4) (PSLV-CA),44234,2019-028B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.46592343246899,3.46360590058275,6.02007692244144
59241,Starlink 31,44235,2019-029A,,Payload,227,Box + 1 Pan,3.3,0.2,9,01/10/2020,23.657,0.9049,13.6031511029411
59242,Starlink 22,44236,2019-029B,,Payload,227,Box + 1 Pan,3.3,0.2,9,09/08/2020,23.657,0.9049,13.6031511029411
59243,Starlink 23,44237,2019-029C,,Payload,227,Box + 1 Pan,3.3,0.2,9,02/09/2020,23.657,0.9049,13.6031511029411
59244,,,,76813,Rocket Fragmentation Debris,,,,,,,,,
59245,,,,76313,Rocket Fragmentation Debris,,,,,,,,,
59141,,,,78734,Rocket Fragmentation Debris,,,,,,,,,
59142,,,,78735,Rocket Fragmentation Debris,,,,,,,,,
59143,,,,78736,Rocket Fragmentation Debris,,,,,,,,,
59144,,,,78737,Rocket Fragmentation Debris,,,,,,,,,
59145,,,,79509,Rocket Fragmentation Debris,,,,,,,,,
59146,,,,162201,Unknown,,,,,,,,,
59147,,,,101802,Unknown,,,,,,,,,
59148,,,,80305,Rocket Fragmentation Debris,,,,,,,,,
59149,,,,79807,Rocket Fragmentation Debris,,,,,,,,,
59150,,,,78016,Rocket Fragmentation Debris,,,,,,,,,
59151,,,,78529,Rocket Fragmentation Debris,,,,,,,,,
59152,,,,66002,Other Debris,,,,,,,,,
59153,,,,80607,Rocket Fragmentation Debris,,,,,,,,,
59154,,,,78816,Rocket Fragmentation Debris,,,,,,,,,
59155,,,,78817,Rocket Fragmentation Debris,,,,,,,,,
59156,,,,78322,Rocket Fragmentation Debris,,,,,,,,,
59157,,,,78323,Rocket Fragmentation Debris,,,,,,,,,
59158,,,,77811,Rocket Fragmentation Debris,,,,,,,,,
59159,,,,73717,Rocket Fragmentation Debris,,,,,,,,,
59160,,,,79606,Rocket Fragmentation Debris,,,,,,,,,
59161,,,,83703,Rocket Fragmentation Debris,,,,,,,,,
59162,,,,79605,Rocket Fragmentation Debris,,,,,,,,,
59163,,,,77810,Rocket Fragmentation Debris,,,,,,,,,
59164,,,,73718,Rocket Fragmentation Debris,,,,,,,,,
59165,,,,100100,Unknown,,,,,,,,,
